image_path,filename,raw_class,class_name,label,split
data\raw\bloodcells_dataset\lymphocyte\LY_869994.jpg,LY_869994.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_870847.jpg,LY_870847.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_870923.jpg,LY_870923.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_87125.jpg,LY_87125.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_872921.jpg,LY_872921.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_872934.jpg,LY_872934.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_873168.jpg,LY_873168.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_874739.jpg,LY_874739.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_874823.jpg,LY_874823.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_875286.jpg,LY_875286.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_875452.jpg,LY_875452.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_875657.jpg,LY_875657.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_875873.jpg,LY_875873.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_877055.jpg,LY_877055.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_877960.jpg,LY_877960.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_87818.jpg,LY_87818.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_878313.jpg,LY_878313.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_879256.jpg,LY_879256.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_881002.jpg,LY_881002.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_881717.jpg,LY_881717.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_883318.jpg,LY_883318.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_888483.jpg,LY_888483.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_891701.jpg,LY_891701.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_891874.jpg,LY_891874.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_892611.jpg,LY_892611.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_893060.jpg,LY_893060.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_893109.jpg,LY_893109.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_893140.jpg,LY_893140.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_893656.jpg,LY_893656.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_894111.jpg,LY_894111.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_894763.jpg,LY_894763.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_894865.jpg,LY_894865.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_896867.jpg,LY_896867.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_897158.jpg,LY_897158.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_897525.jpg,LY_897525.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_898862.jpg,LY_898862.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_900078.jpg,LY_900078.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_900086.jpg,LY_900086.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_900304.jpg,LY_900304.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_903380.jpg,LY_903380.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_90345.jpg,LY_90345.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_904542.jpg,LY_904542.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_904936.jpg,LY_904936.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_905003.jpg,LY_905003.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_907042.jpg,LY_907042.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_907262.jpg,LY_907262.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_908757.jpg,LY_908757.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_912598.jpg,LY_912598.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_91407.jpg,LY_91407.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_914453.jpg,LY_914453.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_914594.jpg,LY_914594.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_914653.jpg,LY_914653.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_915675.jpg,LY_915675.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_915839.jpg,LY_915839.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_916903.jpg,LY_916903.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_918465.jpg,LY_918465.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_918494.jpg,LY_918494.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_919876.jpg,LY_919876.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_920111.jpg,LY_920111.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_921911.jpg,LY_921911.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_923038.jpg,LY_923038.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_924952.jpg,LY_924952.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_925035.jpg,LY_925035.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_925672.jpg,LY_925672.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_927603.jpg,LY_927603.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_928141.jpg,LY_928141.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_929629.jpg,LY_929629.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_929835.jpg,LY_929835.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_929854.jpg,LY_929854.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_930985.jpg,LY_930985.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_932486.jpg,LY_932486.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_933111.jpg,LY_933111.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_933937.jpg,LY_933937.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_934441.jpg,LY_934441.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_936131.jpg,LY_936131.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_937401.jpg,LY_937401.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_938330.jpg,LY_938330.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_93903.jpg,LY_93903.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_939287.jpg,LY_939287.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_944905.jpg,LY_944905.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_945775.jpg,LY_945775.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_948750.jpg,LY_948750.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_948825.jpg,LY_948825.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_948851.jpg,LY_948851.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_949147.jpg,LY_949147.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_95212.jpg,LY_95212.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_953443.jpg,LY_953443.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_954369.jpg,LY_954369.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_955140.jpg,LY_955140.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_95557.jpg,LY_95557.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_956038.jpg,LY_956038.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_959755.jpg,LY_959755.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_961135.jpg,LY_961135.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_961250.jpg,LY_961250.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_961642.jpg,LY_961642.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_962162.jpg,LY_962162.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_962298.jpg,LY_962298.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_962746.jpg,LY_962746.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_962901.jpg,LY_962901.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_965360.jpg,LY_965360.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_966026.jpg,LY_966026.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_967233.jpg,LY_967233.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_969163.jpg,LY_969163.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_970253.jpg,LY_970253.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_970556.jpg,LY_970556.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_971434.jpg,LY_971434.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_971588.jpg,LY_971588.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_973118.jpg,LY_973118.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_974002.jpg,LY_974002.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_978489.jpg,LY_978489.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_979514.jpg,LY_979514.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_979614.jpg,LY_979614.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_981098.jpg,LY_981098.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_982252.jpg,LY_982252.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_984424.jpg,LY_984424.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_985627.jpg,LY_985627.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_986779.jpg,LY_986779.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_989262.jpg,LY_989262.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_99358.jpg,LY_99358.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_995949.jpg,LY_995949.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_996704.jpg,LY_996704.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_99706.jpg,LY_99706.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_998918.jpg,LY_998918.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\lymphocyte\LY_999045.jpg,LY_999045.jpg,lymphocyte,lymphocyte,4,train
data\raw\bloodcells_dataset\monocyte\MO_100695.jpg,MO_100695.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_101258.jpg,MO_101258.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_102400.jpg,MO_102400.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_103756.jpg,MO_103756.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_104290.jpg,MO_104290.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_104441.jpg,MO_104441.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_105547.jpg,MO_105547.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_107817.jpg,MO_107817.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_10819.jpg,MO_10819.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_108488.jpg,MO_108488.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_108531.jpg,MO_108531.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_110450.jpg,MO_110450.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_111777.jpg,MO_111777.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_111934.jpg,MO_111934.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_112202.jpg,MO_112202.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_112339.jpg,MO_112339.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_113841.jpg,MO_113841.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_114341.jpg,MO_114341.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_115896.jpg,MO_115896.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_116471.jpg,MO_116471.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_116903.jpg,MO_116903.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_119086.jpg,MO_119086.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_119666.jpg,MO_119666.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_120253.jpg,MO_120253.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_121190.jpg,MO_121190.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_122086.jpg,MO_122086.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_12267.jpg,MO_12267.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_122703.jpg,MO_122703.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_12336.jpg,MO_12336.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_125852.jpg,MO_125852.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_125963.jpg,MO_125963.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_128174.jpg,MO_128174.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_128218.jpg,MO_128218.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_129006.jpg,MO_129006.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_12960.jpg,MO_12960.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_132182.jpg,MO_132182.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_133271.jpg,MO_133271.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_133444.jpg,MO_133444.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_134551.jpg,MO_134551.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_134596.jpg,MO_134596.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_134722.jpg,MO_134722.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_134963.jpg,MO_134963.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_135818.jpg,MO_135818.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_139615.jpg,MO_139615.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_139617.jpg,MO_139617.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_140886.jpg,MO_140886.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_140976.jpg,MO_140976.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_141238.jpg,MO_141238.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_143031.jpg,MO_143031.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_144054.jpg,MO_144054.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_144254.jpg,MO_144254.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_145212.jpg,MO_145212.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_145357.jpg,MO_145357.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_146501.jpg,MO_146501.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_146598.jpg,MO_146598.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_147386.jpg,MO_147386.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_14801.jpg,MO_14801.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_148503.jpg,MO_148503.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_148905.jpg,MO_148905.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_149116.jpg,MO_149116.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_149181.jpg,MO_149181.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_149761.jpg,MO_149761.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_149989.jpg,MO_149989.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_1524.jpg,MO_1524.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_153038.jpg,MO_153038.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_153516.jpg,MO_153516.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_154383.jpg,MO_154383.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_154548.jpg,MO_154548.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_155861.jpg,MO_155861.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_157821.jpg,MO_157821.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_159213.jpg,MO_159213.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_159280.jpg,MO_159280.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_159321.jpg,MO_159321.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_162441.jpg,MO_162441.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_163591.jpg,MO_163591.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_163770.jpg,MO_163770.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_165898.jpg,MO_165898.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_166163.jpg,MO_166163.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_168211.jpg,MO_168211.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_168402.jpg,MO_168402.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_168549.jpg,MO_168549.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_168818.jpg,MO_168818.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_168917.jpg,MO_168917.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_170993.jpg,MO_170993.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_171455.jpg,MO_171455.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_172654.jpg,MO_172654.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_174318.jpg,MO_174318.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_174547.jpg,MO_174547.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_176021.jpg,MO_176021.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_177234.jpg,MO_177234.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_181047.jpg,MO_181047.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_181661.jpg,MO_181661.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_183236.jpg,MO_183236.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_183392.jpg,MO_183392.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_184578.jpg,MO_184578.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_186489.jpg,MO_186489.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_187065.jpg,MO_187065.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_187322.jpg,MO_187322.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_187463.jpg,MO_187463.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_187660.jpg,MO_187660.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_18877.jpg,MO_18877.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_189358.jpg,MO_189358.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_189430.jpg,MO_189430.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_189829.jpg,MO_189829.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_192236.jpg,MO_192236.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_192510.jpg,MO_192510.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_19376.jpg,MO_19376.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_194219.jpg,MO_194219.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_196453.jpg,MO_196453.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_196497.jpg,MO_196497.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_197366.jpg,MO_197366.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_197584.jpg,MO_197584.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_198867.jpg,MO_198867.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_198926.jpg,MO_198926.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_200691.jpg,MO_200691.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_201026.jpg,MO_201026.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_20194.jpg,MO_20194.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_207089.jpg,MO_207089.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_207195.jpg,MO_207195.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_207940.jpg,MO_207940.jpg,monocyte,monocyte,5,train
data\raw\bloodcells_dataset\monocyte\MO_208200.jpg,MO_208200.jpg,monocyte,monocyte,5,train
